date,TEU-ENG,TEU-USA,TEU-WGT,TEU-SCA,TMU-ENG,TMU-USA,TMU-WGT,TMU-SCA
2011-07-31 00:00:00,142.118765676344,245.893678258031,227.80429320048,549.528903636696,119.592827518299,177.375076844488,158.161607792694,376.02485390566
2011-08-01 00:00:00,178.695632679007,302.007714922475,289.134547017238,694.367710801743,149.547108508375,189.992851718542,169.443501594975,415.103987393067
2011-08-02 00:00:00,132.660356621261,149.262561177251,119.926356426554,305.164859394397,145.290928245436,190.111117810515,167.122962128248,371.730971407498
2011-08-03 00:00:00,90.7744570941802,107.81077624222,89.3667367400929,253.37100365371,79.149041403219,83.2879694220624,68.2362514311212,188.116865599419
2011-08-04 00:00:00,151.454916763175,254.280098473381,234.643807642543,434.824199690003,118.305037219195,212.089658703189,191.972592709257,343.322435658163
2011-08-05 00:00:00,138.840209189112,195.419825316518,178.683222312381,367.508192046482,198.490403995098,235.149923486153,204.754721991078,420.722299207287
2011-08-06 00:00:00,220.826424655583,259.980967146478,219.967107697578,470.843885616983,140.718145058515,198.218544480481,178.263693264206,344.948208660402
2011-08-07 00:00:00,184.025581196291,201.758915493769,169.188322594873,388.271134193449,169.856479663672,196.37954936354,185.502586213092,358.49194901125
2011-08-08 00:00:00,244.025218819719,304.968574872695,274.323257872173,557.753029732683,275.651697304627,318.438723302909,287.410406177534,553.427691258683
2011-08-09 00:00:00,397.981069863783,620.013715659351,515.348020173919,1267.60787748442,240.010980913732,320.473027166297,282.106954813596,626.632208944068
2011-08-10 00:00:00,319.792582790506,510.129038804652,429.930421899961,1122.02631449151,183.685511181055,244.816152543638,215.557781889504,517.504089086826
2011-08-11 00:00:00,226.749646811153,358.668770478243,327.65363740779,884.948980241278,164.397908863037,174.216505363334,153.42414600358,406.907152058119
2011-08-12 00:00:00,234.803294952175,310.190198915107,254.581822257157,671.955906695396,113.293609586243,117.574961743077,102.785873113274,242.3147419485
2011-08-13 00:00:00,249.381565774839,365.211358610529,323.453024856498,732.928802643168,47.5666969211881,61.5161000111839,70.35371459374,118.626178001573
2011-08-14 00:00:00,238.686644917962,283.723474913113,229.529446220883,561.606461958382,86.661469216159,82.3527142492264,71.843627609786,154.63062869794
2011-08-15 00:00:00,230.575009908396,254.633955718949,219.259046879758,471.049540120182,59.81884340335,74.9267584242139,62.3853027397137,131.715042138645
2011-08-16 00:00:00,155.965554406077,221.023407897083,183.559032556216,487.090064033365,89.1010664930577,111.35079757473,96.3823620697481,234.693969517573
2011-08-17 00:00:00,99.9351821220332,163.03092992726,147.896413216343,310.774298790431,86.6159321016358,88.3357251446116,75.6491121150712,161.83117562509
2011-08-18 00:00:00,158.37857010092,182.011017854631,154.239961881352,419.140014522237,129.060040602758,156.542367138068,132.455948209124,341.251601919272
2011-08-19 00:00:00,175.592029268583,257.457865099539,239.473836035036,638.552881188653,196.677706241718,252.356015448555,224.171976756998,595.465565933537
2011-08-20 00:00:00,201.789663909412,210.460782928102,173.867528987171,411.250862500047,87.2056110221782,143.537566692762,130.994449272202,269.510351775504
2011-08-21 00:00:00,91.1017728694512,163.929118838687,152.636125382587,428.56342170409,192.388461659873,196.37954936354,163.94248094429,487.007930732263
2011-08-22 00:00:00,147.952298024554,189.495036814102,161.226024343801,358.79669485488,77.6028238746163,93.6584480302674,78.9391177697291,168.517774500914
2011-08-23 00:00:00,103.080682509764,132.039957964491,107.163361324237,260.536545878311,75.4549572103371,86.9079395705212,77.6886959563165,164.006222601049
2011-08-24 00:00:00,123.253391283841,147.253743160106,122.08251406287,371.513867624234,97.0695790794195,111.050625896083,96.6781290676185,269.26531742662
2011-08-25 00:00:00,87.4111233890322,109.74193723588,89.0397693051776,287.178151661292,69.9075219931604,78.271183569034,75.2136902399525,193.89295563595
2011-08-26 00:00:00,93.9213179808698,111.668471609439,99.7478607564115,238.880324830213,65.257119121676,65.9566858558722,62.9144116084043,134.233501865983
2011-08-27 00:00:00,78.0507190593007,74.2802763275653,63.2678532570615,147.082661411782,69.3680996767327,47.8458555642541,47.2692439920043,91.0346077108371
2011-08-28 00:00:00,74.70345375295,75.6595933101634,64.1915438555802,163.801884737861,84.9282398318358,82.3527142492264,81.0295130556725,169.127250138372
2011-08-29 00:00:00,133.541359905279,124.356117909254,105.950818989557,256.591386344535,48.5017649216352,61.5469801341757,53.655495556914,120.678479541863
2011-08-30 00:00:00,95.0134986611733,140.651259570871,116.440170030316,361.627471782347,81.073943385575,86.9079395705212,78.4118476406065,213.7050779347
2011-08-31 00:00:00,98.2695957533327,139.365149776529,120.509220656389,251.679695285289,61.9751927968601,78.2402136995131,65.3102861406589,135.792174434286
2011-09-01 00:00:00,94.3347767267774,107.065304620371,90.640126663368,243.308831959503,61.4571621917894,55.5472915651209,46.1300351478047,119.495998125382
2011-09-02 00:00:00,102.088389109641,145.7893934901,135.583264011841,324.022374228572,77.9460033953353,108.971915761876,99.3840195861408,230.417755885144
2011-09-03 00:00:00,59.0139583131298,99.0403684367537,83.3768852079905,210.118087731116,57.4764254464356,75.1863444581137,71.9078942821962,153.272553798858
2011-09-04 00:00:00,51.0169928068927,44.134762764262,35.7045805232485,100.250333828636,38.13104645511,44.3437692111219,40.1128248463751,95.5472989432415
2011-09-05 00:00:00,58.6044816850506,62.1780589546271,53.9496272309575,142.958058106241,59.0104806546561,45.4912461861299,37.1016805268986,99.391095572988
2011-09-06 00:00:00,105.769743792627,183.707767602771,163.710314906941,404.854079196563,65.8224094813579,81.4761933473637,72.9869143621429,171.727294768956
2011-09-07 00:00:00,128.250150389943,226.139676995877,187.620223339679,554.238035170031,80.6424195429023,88.3357251446116,76.3147838249341,208.068654375116
2011-09-08 00:00:00,316.75714020184,366.698668324771,316.743334719608,772.357182427544,50.7021588082262,42.9229071185025,36.8724971923225,85.5813911186216
2011-09-09 00:00:00,147.007280317883,186.114119349064,147.595338664708,379.175118778116,216.617381528897,321.18038329816,289.412517821737,622.532182566879
2011-09-10 00:00:00,79.9543951339178,99.0403684367537,95.049816769953,267.423020748694,43.6028055110891,41.0107333407893,35.4519329940032,106.404086934745
2011-09-11 00:00:00,87.4577019546731,81.9645594193437,72.2758897460556,180.26874087553,39.8642758394331,31.6741208650871,37.019269890646,66.0814652555299
2011-09-12 00:00:00,137.384276737086,153.964717411458,128.99679216007,235.994254651573,80.836274869392,80.2786697402292,77.8301116473345,116.930700674104
2011-09-13 00:00:00,112.044220119308,146.392127308458,124.532339923933,310.51991582127,145.290928245436,122.214290021046,103.712162928851,247.93128182268
2011-09-14 00:00:00,126.584564021242,128.847025265093,102.997292614056,266.326206308939,76.9089741936939,78.2402136995131,66.8341579461016,155.424777966954
2011-09-15 00:00:00,124.625760079412,133.831630775464,108.479959940278,312.355932920984,76.0532382123393,100.995075572947,88.4227328407646,223.137490356978
2011-09-16 00:00:00,79.6289435055201,105.464667631136,91.2399000158863,196.181909280851,46.2237927111872,57.3536398746715,55.8437771675047,101.499812375035
2011-09-17 00:00:00,34.2661693431076,55.710207245674,48.1860792938647,107.446749407957,55.4944797413861,54.680977787719,50.7255858885995,101.337225652138
2011-09-18 00:00:00,92.9238083268402,126.099322183606,130.500050541613,210.50844624946,97.0608455220981,69.6830659031916,58.1731383995866,110.348085354415
2011-09-19 00:00:00,112.405317330343,139.160417660356,123.483485305095,324.590759951369,135.804941780579,131.121827242374,109.122589784996,290.632103849402
2011-09-20 00:00:00,108.45880507549,146.392127308458,142.423382583702,318.481964944892,92.3119157360507,97.7714320168364,82.181324563602,203.430795341686
2011-09-21 00:00:00,135.745289049095,139.365149776529,109.599222246277,259.886641870679,52.2682348889182,68.1447022544146,57.039225361129,122.127253654959
2011-09-22 00:00:00,138.473066754903,176.657752623612,159.4745103211,367.601536478574,107.550033835631,113.619460019565,98.0365729002934,223.809591231548
2011-09-23 00:00:00,159.25788701104,210.929335262273,178.781286311409,392.363818561703,162.2364489275,157.722509655347,134.628091210673,279.124484031345
2011-09-24 00:00:00,85.6654233577691,99.0403684367537,89.5221672722976,226.281017556587,61.4403168565347,20.5053666703946,17.7259664970016,45.0171137031612
2011-09-25 00:00:00,145.762836591122,132.404288292786,113.081124629768,265.88132015421,103.993763059391,63.3482417301742,52.8846712723515,120.670501770968
2011-09-26 00:00:00,174.8527158472,180.612456963441,152.546726743741,354.489493678078,80.0279121206981,64.2229357921834,56.5405399013871,119.782668983228
2011-09-27 00:00:00,167.618153298485,198.059936946737,169.080394730469,430.887364337207,94.7200526682955,92.3396857936788,80.3167152212456,192.12908448937
2011-09-28 00:00:00,104.099148043785,136.73561864867,123.532817999061,286.078622804724,123.203696523879,78.2402136995131,68.9389814385667,157.320202088502
2011-09-29 00:00:00,90.8729500579048,115.095202466899,97.879987403947,236.646804417755,76.8214527397367,63.1219222330919,57.4367529769367,122.858439631074
2011-09-30 00:00:00,82.6915951788093,83.7513537070789,79.4434332202817,172.684572166419,67.9761657517459,88.8981418057408,77.7042764939876,174.384014996144
2011-10-01 00:00:00,112.316888402408,198.080736873507,163.813013011707,408.56294836606,51.5305883312871,54.680977787719,47.2692439920043,108.374532989092
2011-10-02 00:00:00,194.957793940626,258.503610476392,214.227483139491,511.685887562081,135.191891977208,114.026835114314,100.480875417468,214.103947427917
2011-10-03 00:00:00,116.24823416215,103.630098257712,85.5560020656178,222.379201498597,75.1777356285345,72.2508027662063,58.9261984838978,147.33268284937
2011-10-04 00:00:00,175.685337147075,229.634709503463,219.12624121093,432.968945807435,105.155312708023,105.919051351573,88.9202674745301,190.998913404138
2011-10-05 00:00:00,113.259873071638,141.994680904388,122.733854614254,286.596412167266,81.389108612744,90.8596030058862,75.6491121150712,176.246389588333
2011-10-06 00:00:00,124.625760079412,149.89142646852,139.00521747872,266.887213613311,59.1525186095972,45.4477840078262,37.742756030022,76.6028704009008
2011-10-07 00:00:00,144.96551253569,179.910315370762,148.782118349731,380.111353639297,52.5682348480168,57.3536398746715,50.8940463217371,115.283737512385
2011-10-08 00:00:00,49.4955779400444,49.5201842183769,46.0995787104067,133.711510374347,35.6750226908911,13.6702444469298,11.8173109980011,35.4680289782482
2011-10-09 00:00:00,71.0593828381719,119.794356074425,99.8961243788287,221.314546490266,34.6645876864636,44.3437692111219,37.019269890646,77.7118031405031
2011-10-10 00:00:00,122.012609409859,165.808157212339,161.240586853025,381.22148828331,88.1115396076372,77.6027140822215,66.1761464197707,169.54951597745
2011-10-11 00:00:00,125.489526533625,134.910391833285,112.328941702323,305.243106794242,158.134325217409,214.553975814724,180.086849252703,464.274281813136
2011-10-12 00:00:00,107.430320781186,107.81077624222,84.1367151071058,264.229760953154,70.1887725651187,58.0491908093162,49.9777296809018,136.730830017933
2011-10-13 00:00:00,162.705853437011,198.070813547687,168.560286283139,367.841094338776,34.5696537328815,27.7736457825604,24.2915785156485,48.8263218146722
2011-10-14 00:00:00,108.21369245622,142.687491500949,120.588893245757,290.700924396556,29.9095129307682,34.4121839248029,28.8488766880013,66.6998767035942
2011-10-15 00:00:00,60.9176343877469,68.0902533002682,55.2998378650549,134.8257729608,35.6750226908911,6.83512222346488,5.90865549900053,13.004943958691
2011-10-16 00:00:00,67.4153119233939,75.6595933101634,74.3928525765084,151.932182945263,51.9968815296954,25.3392966920697,21.1538685089406,48.268200708387
2011-10-17 00:00:00,182.538549510813,142.121277610576,112.749091297537,322.159004183079,56.5853924085744,72.2508027662063,63.6619551998297,155.633115685955
2011-10-18 00:00:00,172.996275864212,221.023407897083,179.109643800845,500.079132407588,73.8495325888406,105.919051351573,90.2342771069946,229.198696084966
2011-10-19 00:00:00,129.082943574293,163.03092992726,131.015232284212,288.347287537513,77.6556632635356,85.811847283337,70.3040166260036,145.862561829978
2011-10-20 00:00:00,129.818500082721,157.921324315047,131.799899520205,373.629041954251,170.543625082215,156.542367138068,135.779328930315,350.600960875965
2011-10-21 00:00:00,83.7124790699057,114.77037359859,92.0992302550897,190.691952938897,45.3174438344972,48.7505938934708,40.8692419746685,77.0610225992982
2011-10-22 00:00:00,192.271283536326,167.130621737022,141.61748047732,406.888510053084,53.5125340363366,75.1863444581137,64.9952104890059,175.886537146231
2011-10-23 00:00:00,85.6356664972841,69.3546272009831,59.0908894951161,160.161842854798,43.3307346080795,25.3392966920697,24.2474234646697,55.5084308146451
2011-10-24 00:00:00,112.405317330343,133.238697759915,116.725825667397,329.903211014403,60.627206152044,69.5748471081986,58.0203991483138,163.702980943745
2011-10-25 00:00:00,123.696819011716,140.651259570871,124.85982589282,268.17318132174,168.569585257136,152.088894248412,143.004362736353,277.33636518492
2011-10-26 00:00:00,109.928700334237,141.994680904388,125.24331878339,256.428368781238,70.1887725651187,65.62082439314,59.4583555597343,113.890210815853
2011-10-27 00:00:00,80.4874700512871,120.448467697918,113.762674817411,256.825989290587,39.1789408972657,42.9229071185025,40.5146010063868,86.6379515028021
2011-10-28 00:00:00,78.6080596144236,124.076079566043,100.339286397824,241.293257404256,41.6920483277375,57.3536398746715,49.487753734203,106.113440210264
2011-10-29 00:00:00,30.4588171938735,49.5201842183769,46.0995787104067,116.732270961731,15.855565640396,20.5053666703946,17.7259664970016,46.4462284238965
2011-10-30 00:00:00,52.8390282642817,88.269525528524,74.3928525765084,169.868621209634,50.2636521453722,38.0089450381045,34.82435771914,69.3855385183064
2011-10-31 00:00:00,98.9551084190199,124.356117909254,98.7674812043313,224.877844212065,59.81884340335,56.1950688181604,53.8463789918578,96.566365163445
2011-11-01 00:00:00,120.111403967898,123.428656358111,98.2645838134956,243.545032016682,180.61026991836,146.657148025255,125.2430012941,276.76050063927
2011-11-02 00:00:00,82.4465252506774,149.883274287965,126.129011164107,265.093474026423,146.351057688971,164.05206098285,139.749833156427,278.854897616134
2011-11-03 00:00:00,107.31662673505,96.358774158334,87.2800148676163,195.792048306235,251.974364986336,234.813550707102,199.554181151385,451.656531951978
2011-11-04 00:00:00,127.610486387051,161.298903435856,132.116659685937,388.788009113336,114.199958462933,106.104233768142,91.7632882964057,243.313634735646
2011-11-05 00:00:00,68.5323386862153,86.6603223821595,70.3816118282517,147.927964063573,37.6569683959406,41.0107333407893,35.4519329940032,67.2669515104707
2011-11-06 00:00:00,65.5932764660049,56.7446949826226,48.889580774188,90.3734536484752,62.3962578356345,88.6875384222438,83.3192046484794,133.985867483626
2011-11-07 00:00:00,97.0336500031166,139.160417660356,117.625725643155,226.229923602469,168.139451728335,149.853516848428,126.378997363785,231.499164970952
2011-11-08 00:00:00,107.562451314536,137.780825702078,111.990781274945,226.993427899044,121.209558922988,138.509528690518,117.190048750707,218.243717332585
2011-11-09 00:00:00,171.555395976157,310.284673087366,282.573784165404,578.615542278116,176.218620482638,199.386351040695,172.678606186413,357.335297731177
2011-11-10 00:00:00,105.585713400613,141.861528621992,129.967607954065,263.45375675615,75.285023684942,47.9726608971499,47.8363876456894,84.3363740435246
2011-11-11 00:00:00,159.25788701104,133.381785533496,105.165034955182,253.626023893807,80.6650500254051,77.4274138308065,70.4920573219872,140.069741077548
2011-11-12 00:00:00,98.9911558800887,142.370529627833,115.626933717842,264.289157224295,101.079230957525,75.1863444581137,64.9952104890059,134.113484574001
2011-11-13 00:00:00,122.076375645065,170.234084947868,149.652433852575,287.652090271366,41.5975052237563,31.6741208650871,29.5358905919048,50.7699062329071
2011-11-14 00:00:00,112.405317330343,165.808157212339,148.066030960723,261.62258999835,126.104588796251,125.769915926359,108.587643573944,188.579414322451
2011-11-15 00:00:00,129.074941577443,166.485164390011,138.68711380717,276.972781509168,79.4685187640785,67.8968277894697,57.4718672235322,108.031059617725
2011-11-16 00:00:00,100.767975306384,92.033589475066,80.2456350512669,157.8933937403,109.016604196887,103.478992312259,85.9879380894835,170.616296587595
2011-11-17 00:00:00,113.374823405576,96.358774158334,78.8000368385518,193.515396581744,87.5764561232998,80.7960604583577,69.5513548257536,153.60162126899
2011-11-18 00:00:00,100.046621327448,108.566569620288,98.7464274497143,178.649815578151,60.7253747382263,63.0890038621387,52.8896072613358,98.7671251187837
2011-11-19 00:00:00,95.1838037308546,74.2802763275653,60.3270958527872,132.906019347995,43.6028055110891,20.5053666703946,17.7259664970016,35.254366153078
2011-11-20 00:00:00,142.118765676344,100.879457746885,81.6104697674252,183.917905670581,58.9297990669881,31.6741208650871,29.5358905919048,54.7780567249787
2011-11-21 00:00:00,151.795214856361,183.573316913661,157.304465153447,298.430963050066,102.662069084128,107.038226320306,89.8513767482287,165.356546407823
2011-11-22 00:00:00,112.940573880263,129.169524095698,111.184173657821,235.688740661306,65.0196971706097,81.4761933473637,67.3894291092812,142.18281394849
2011-11-23 00:00:00,88.2760775411293,65.7382781964758,50.5812137654608,173.509223890439,44.8013441905013,37.8581679191193,31.0164779232369,96.0316866346687
2011-11-24 00:00:00,102.123886731741,99.0354067738433,83.400265922789,158.376026729195,21.5100067671263,25.2487688932368,23.0650175739024,38.2226256630009
2011-11-25 00:00:00,118.422531367184,124.076079566043,100.749294063109,321.724343205674,69.7888635051258,60.2213218684051,56.0676189779866,148.558816294369
2011-11-26 00:00:00,72.3396908354495,123.800460545942,107.190833328876,229.816658455909,216.032081850396,259.734644491665,227.985250858616,463.301128528367
2011-11-27 00:00:00,81.9915955825061,113.489389965245,97.779161548376,180.74690729695,67.595945988604,101.357186768279,87.7090289914915,153.126705695573
2011-11-28 00:00:00,111.444588122391,97.7083783572712,77.4321516343515,176.689734738051,52.5435786651048,58.8710244761681,48.0139395053982,101.164763504561
2011-11-29 00:00:00,77.9827772030385,77.5017144574188,64.8941681482142,142.950344879357,39.3329032266651,48.8857160084182,45.3079910341405,86.2369675904972
2011-11-30 00:00:00,57.4627297201691,65.7382781964758,53.7879868478294,103.468803237418,47.0414114000264,55.5253129480416,48.2242711921595,83.9910164450008
2011-12-01 00:00:00,87.4111233890322,115.095202466899,103.72033377667,185.778799729826,70.6757365205577,100.995075572947,95.4257963871948,154.319385854359
2011-12-02 00:00:00,96.9839696541591,99.2608636528343,86.4141514585282,180.713248098506,33.534908437528,37.2798659185365,31.2529497453348,64.5711572343306
2011-12-03 00:00:00,85.6654233577691,105.230391464051,90.4906437791808,223.250468214311,35.6750226908911,20.5053666703946,17.7259664970016,41.8016055815068
2011-12-04 00:00:00,122.076375645065,138.709254401966,118.957094231617,252.887120297049,62.3962578356345,25.3392966920697,32.6294455476339,43.822445379983
2011-12-05 00:00:00,111.444588122391,130.277837809695,108.946428043095,190.610744141655,80.836274869392,66.898891450191,57.446339236971,93.0130573544005
2011-12-06 00:00:00,87.8426685735376,134.910391833285,121.177173986614,228.932330095681,66.6251217921062,73.3285740126273,66.8388293993894,119.007015274886
2011-12-07 00:00:00,144.073220892598,115.699369625797,107.432845873465,233.523002506662,94.8295118698944,93.3834808671608,77.7168773099536,181.142122632454
2011-12-08 00:00:00,96.0656900612136,80.2989784652783,64.8399525064695,134.646635162055,84.5035980137104,108.569706240918,91.3898114579098,172.335799591239
